date,category,contracts
2025-06-12,Tennis,0
2025-06-13,Baseball,409
2025-06-13,Basketball (college),0
2025-06-13,Basketball (pro),15531
2025-06-13,Combat sports,0
2025-06-13,Companies,0
2025-06-13,Crypto,0
2025-06-13,Football,0
2025-06-13,Golf,3878
2025-06-13,Hockey,16885
2025-06-13,Motorsport,194
2025-06-13,Other,0
2025-06-13,Parlays,0
2025-06-13,Politics,8204
2025-06-13,Rugby,0
2025-06-13,Soccer,0
2025-06-13,Tennis,0
2025-06-16,Baseball,910
2025-06-16,Basketball (college),0
2025-06-16,Basketball (pro),18351
2025-06-16,Combat sports,0
2025-06-16,Companies,0
2025-06-16,Crypto,0
2025-06-16,Football,0
2025-06-16,Golf,2299
2025-06-16,Hockey,994
2025-06-16,Motorsport,4
2025-06-16,Other,0
2025-06-16,Parlays,0
2025-06-16,Politics,6939
2025-06-16,Rugby,0
2025-06-16,Soccer,0
2025-06-16,Tennis,0
2025-06-17,Baseball,754
2025-06-17,Basketball (college),0
2025-06-17,Basketball (pro),35868
2025-06-17,Combat sports,0
2025-06-17,Companies,0
2025-06-17,Crypto,0
2025-06-17,Football,0
2025-06-17,Golf,0
2025-06-17,Hockey,7181
2025-06-17,Motorsport,0
2025-06-17,Other,0
2025-06-17,Parlays,0
2025-06-17,Politics,18195
2025-06-17,Rugby,0
2025-06-17,Soccer,455
2025-06-17,Tennis,0
2025-06-18,Baseball,587
2025-06-18,Basketball (college),0
2025-06-18,Basketball (pro),8028
2025-06-18,Combat sports,0
2025-06-18,Companies,0
2025-06-18,Crypto,0
2025-06-18,Football,0
2025-06-18,Golf,0
2025-06-18,Hockey,11052
2025-06-18,Motorsport,14
2025-06-18,Other,0
2025-06-18,Parlays,0
2025-06-18,Politics,25855
2025-06-18,Rugby,0
2025-06-18,Soccer,2089
2025-06-18,Tennis,0
2025-06-19,Baseball,383
2025-06-19,Basketball (college),0
2025-06-19,Basketball (pro),17973
2025-06-19,Combat sports,0
2025-06-19,Companies,0
2025-06-19,Crypto,0
2025-06-19,Football,0
2025-06-19,Golf,0
2025-06-19,Hockey,0
2025-06-19,Motorsport,6
2025-06-19,Other,0
2025-06-19,Parlays,0
2025-06-19,Politics,532
2025-06-19,Rugby,0
2025-06-19,Soccer,1122
2025-06-19,Tennis,0
2025-06-20,Baseball,737
2025-06-20,Basketball (college),0
2025-06-20,Basketball (pro),35772
2025-06-20,Combat sports,0
2025-06-20,Companies,0
2025-06-20,Crypto,0
2025-06-20,Football,0
2025-06-20,Golf,0
2025-06-20,Hockey,0
2025-06-20,Motorsport,1
2025-06-20,Other,0
2025-06-20,Parlays,0
2025-06-20,Politics,817
2025-06-20,Rugby,0
2025-06-20,Soccer,1500
2025-06-20,Tennis,0
2025-06-23,Baseball,1078
2025-06-23,Basketball (college),0
2025-06-23,Basketball (pro),7047
2025-06-23,Combat sports,0
2025-06-23,Companies,0
2025-06-23,Crypto,0
2025-06-23,Football,0
2025-06-23,Golf,0
2025-06-23,Hockey,0
2025-06-23,Motorsport,33
2025-06-23,Other,0
2025-06-23,Parlays,0
2025-06-23,Politics,1186
2025-06-23,Rugby,0
2025-06-23,Soccer,1112
2025-06-23,Tennis,0
2025-06-24,Baseball,1019
2025-06-24,Basketball (college),0
2025-06-24,Basketball (pro),0
2025-06-24,Combat sports,0
2025-06-24,Companies,0
2025-06-24,Crypto,0
2025-06-24,Football,0
2025-06-24,Golf,0
2025-06-24,Hockey,0
2025-06-24,Motorsport,235
2025-06-24,Other,0
2025-06-24,Parlays,0
2025-06-24,Politics,1354
2025-06-24,Rugby,0
2025-06-24,Soccer,1650
2025-06-24,Tennis,0
2025-06-25,Baseball,1312
2025-06-25,Basketball (college),0
2025-06-25,Basketball (pro),0
2025-06-25,Combat sports,0
2025-06-25,Companies,0
2025-06-25,Crypto,0
2025-06-25,Football,0
2025-06-25,Golf,0
2025-06-25,Hockey,0
2025-06-25,Motorsport,151
2025-06-25,Other,0
2025-06-25,Parlays,0
2025-06-25,Politics,2189
2025-06-25,Rugby,0
2025-06-25,Soccer,1531
2025-06-25,Tennis,0
2025-06-26,Baseball,1150
2025-06-26,Basketball (college),0
2025-06-26,Basketball (pro),0
2025-06-26,Combat sports,0
2025-06-26,Companies,0
2025-06-26,Crypto,0
2025-06-26,Football,0
2025-06-26,Golf,0
2025-06-26,Hockey,0
2025-06-26,Motorsport,10
2025-06-26,Other,0
2025-06-26,Parlays,0
2025-06-26,Politics,1774
2025-06-26,Rugby,0
2025-06-26,Soccer,3874
2025-06-26,Tennis,0
2025-06-27,Baseball,1630
2025-06-27,Basketball (college),0
2025-06-27,Basketball (pro),0
2025-06-27,Combat sports,0
2025-06-27,Companies,0
2025-06-27,Crypto,0
2025-06-27,Football,0
2025-06-27,Golf,0
2025-06-27,Hockey,0
2025-06-27,Motorsport,308
2025-06-27,Other,0
2025-06-27,Parlays,0
2025-06-27,Politics,1516
2025-06-27,Rugby,0
2025-06-27,Soccer,3443
2025-06-27,Tennis,584
2025-06-30,Baseball,8486
2025-06-30,Basketball (college),0
2025-06-30,Basketball (pro),0
2025-06-30,Combat sports,0
2025-06-30,Companies,0
2025-06-30,Crypto,0
2025-06-30,Football,0
2025-06-30,Golf,0
2025-06-30,Hockey,0
2025-06-30,Motorsport,1
2025-06-30,Other,0
2025-06-30,Parlays,0
2025-06-30,Politics,723
2025-06-30,Rugby,0
2025-06-30,Soccer,11676
2025-06-30,Tennis,7354
2025-07-01,Baseball,18134
2025-07-01,Basketball (college),0
2025-07-01,Basketball (pro),0
2025-07-01,Combat sports,0
2025-07-01,Companies,0
2025-07-01,Crypto,0
2025-07-01,Football,0
2025-07-01,Golf,0
2025-07-01,Hockey,0
2025-07-01,Motorsport,35
2025-07-01,Other,0
2025-07-01,Parlays,0
2025-07-01,Politics,790
2025-07-01,Rugby,0
2025-07-01,Soccer,15126
2025-07-01,Tennis,2295
2025-07-02,Baseball,24703
2025-07-02,Basketball (college),0
2025-07-02,Basketball (pro),0
2025-07-02,Combat sports,0
2025-07-02,Companies,0
2025-07-02,Crypto,0
2025-07-02,Football,0
2025-07-02,Golf,1140
2025-07-02,Hockey,0
2025-07-02,Motorsport,174
2025-07-02,Other,4732
2025-07-02,Parlays,0
2025-07-02,Politics,1565
2025-07-02,Rugby,0
2025-07-02,Soccer,6946
2025-07-02,Tennis,1045
2025-07-03,Baseball,25787
2025-07-03,Basketball (college),0
2025-07-03,Basketball (pro),0
2025-07-03,Combat sports,0
2025-07-03,Companies,0
2025-07-03,Crypto,0
2025-07-03,Football,0
2025-07-03,Golf,476
2025-07-03,Hockey,0
2025-07-03,Motorsport,288
2025-07-03,Other,4985
2025-07-03,Parlays,0
2025-07-03,Politics,4428
2025-07-03,Rugby,0
2025-07-03,Soccer,3173
2025-07-03,Tennis,1366
2025-07-04,Baseball,18065
2025-07-04,Basketball (college),0
2025-07-04,Basketball (pro),0
2025-07-04,Combat sports,0
2025-07-04,Companies,0
2025-07-04,Crypto,0
2025-07-04,Football,0
2025-07-04,Golf,486
2025-07-04,Hockey,0
2025-07-04,Motorsport,171
2025-07-04,Other,659
2025-07-04,Parlays,0
2025-07-04,Politics,3604
2025-07-04,Rugby,0
2025-07-04,Soccer,12564
2025-07-04,Tennis,1090
2025-07-07,Baseball,12987
2025-07-07,Basketball (college),0
2025-07-07,Basketball (pro),0
2025-07-07,Combat sports,0
2025-07-07,Companies,0
2025-07-07,Crypto,0
2025-07-07,Football,0
2025-07-07,Golf,275
2025-07-07,Hockey,0
2025-07-07,Motorsport,32
2025-07-07,Other,8405
2025-07-07,Parlays,0
2025-07-07,Politics,1828
2025-07-07,Rugby,0
2025-07-07,Soccer,8214
2025-07-07,Tennis,2435
2025-07-08,Baseball,22819
2025-07-08,Basketball (college),0
2025-07-08,Basketball (pro),0
2025-07-08,Combat sports,0
2025-07-08,Companies,0
2025-07-08,Crypto,0
2025-07-08,Football,0
2025-07-08,Golf,0
2025-07-08,Hockey,0
2025-07-08,Motorsport,16
2025-07-08,Other,0
2025-07-08,Parlays,0
2025-07-08,Politics,1370
2025-07-08,Rugby,0
2025-07-08,Soccer,11241
2025-07-08,Tennis,2418
2025-07-09,Baseball,22656
2025-07-09,Basketball (college),0
2025-07-09,Basketball (pro),0
2025-07-09,Combat sports,0
2025-07-09,Companies,0
2025-07-09,Crypto,0
2025-07-09,Football,0
2025-07-09,Golf,579
2025-07-09,Hockey,0
2025-07-09,Motorsport,21
2025-07-09,Other,0
2025-07-09,Parlays,0
2025-07-09,Politics,1396
2025-07-09,Rugby,0
2025-07-09,Soccer,16256
2025-07-09,Tennis,1630
2025-07-10,Baseball,9822
2025-07-10,Basketball (college),0
2025-07-10,Basketball (pro),0
2025-07-10,Combat sports,0
2025-07-10,Companies,0
2025-07-10,Crypto,0
2025-07-10,Football,0
2025-07-10,Golf,2169
2025-07-10,Hockey,0
2025-07-10,Motorsport,6
2025-07-10,Other,0
2025-07-10,Parlays,0
2025-07-10,Politics,2508
2025-07-10,Rugby,0
2025-07-10,Soccer,4789
2025-07-10,Tennis,4362
2025-07-11,Baseball,6056
2025-07-11,Basketball (college),0
2025-07-11,Basketball (pro),0
2025-07-11,Combat sports,0
2025-07-11,Companies,0
2025-07-11,Crypto,0
2025-07-11,Football,0
2025-07-11,Golf,1322
2025-07-11,Hockey,0
2025-07-11,Motorsport,34
2025-07-11,Other,0
2025-07-11,Parlays,0
2025-07-11,Politics,2668
2025-07-11,Rugby,0
2025-07-11,Soccer,2962
2025-07-11,Tennis,3465
2025-07-14,Baseball,2349
2025-07-14,Basketball (college),0
2025-07-14,Basketball (pro),0
2025-07-14,Combat sports,0
2025-07-14,Companies,0
2025-07-14,Crypto,0
2025-07-14,Football,0
2025-07-14,Golf,0
2025-07-14,Hockey,0
2025-07-14,Motorsport,80
2025-07-14,Other,0
2025-07-14,Parlays,0
2025-07-14,Politics,1569
2025-07-14,Rugby,0
2025-07-14,Soccer,1114
2025-07-14,Tennis,0
2025-07-15,Baseball,675
2025-07-15,Basketball (college),0
2025-07-15,Basketball (pro),0
2025-07-15,Combat sports,0
2025-07-15,Companies,0
2025-07-15,Crypto,0
2025-07-15,Football,0
2025-07-15,Golf,1821
2025-07-15,Hockey,0
2025-07-15,Motorsport,91
2025-07-15,Other,0
2025-07-15,Parlays,0
2025-07-15,Politics,8099
2025-07-15,Rugby,0
2025-07-15,Soccer,0
2025-07-15,Tennis,0
2025-07-16,Baseball,1702
2025-07-16,Basketball (college),0
2025-07-16,Basketball (pro),0
2025-07-16,Combat sports,0
2025-07-16,Companies,0
2025-07-16,Crypto,0
2025-07-16,Football,0
2025-07-16,Golf,3963
2025-07-16,Hockey,0
2025-07-16,Motorsport,51
2025-07-16,Other,0
2025-07-16,Parlays,0
2025-07-16,Politics,7952
2025-07-16,Rugby,0
2025-07-16,Soccer,0
2025-07-16,Tennis,0
2025-07-17,Baseball,1323
2025-07-17,Basketball (college),0
2025-07-17,Basketball (pro),0
2025-07-17,Combat sports,0
2025-07-17,Companies,0
2025-07-17,Crypto,0
2025-07-17,Football,0
2025-07-17,Golf,6174
2025-07-17,Hockey,0
2025-07-17,Motorsport,45
2025-07-17,Other,0
2025-07-17,Parlays,0
2025-07-17,Politics,5449
2025-07-17,Rugby,0
2025-07-17,Soccer,0
2025-07-17,Tennis,0
2025-07-18,Baseball,8333
2025-07-18,Basketball (college),0
2025-07-18,Basketball (pro),0
2025-07-18,Combat sports,0
2025-07-18,Companies,0
2025-07-18,Crypto,0
2025-07-18,Football,0
2025-07-18,Golf,2694
2025-07-18,Hockey,0
2025-07-18,Motorsport,60
2025-07-18,Other,0
2025-07-18,Parlays,0
2025-07-18,Politics,3734
2025-07-18,Rugby,0
2025-07-18,Soccer,0
2025-07-18,Tennis,0
2025-07-21,Baseball,38001
2025-07-21,Basketball (college),0
2025-07-21,Basketball (pro),0
2025-07-21,Combat sports,0
2025-07-21,Companies,0
2025-07-21,Crypto,0
2025-07-21,Football,0
2025-07-21,Golf,0
2025-07-21,Hockey,0
2025-07-21,Motorsport,158
2025-07-21,Other,0
2025-07-21,Parlays,0
2025-07-21,Politics,3142
2025-07-21,Rugby,0
2025-07-21,Soccer,0
2025-07-21,Tennis,0
2025-07-22,Baseball,41385
2025-07-22,Basketball (college),0
2025-07-22,Basketball (pro),0
2025-07-22,Combat sports,0
2025-07-22,Companies,0
2025-07-22,Crypto,0
2025-07-22,Football,0
2025-07-22,Golf,3529
2025-07-22,Hockey,0
2025-07-22,Motorsport,35
2025-07-22,Other,0
2025-07-22,Parlays,0
2025-07-22,Politics,5335
2025-07-22,Rugby,0
2025-07-22,Soccer,0
2025-07-22,Tennis,0
2025-07-23,Baseball,54304
2025-07-23,Basketball (college),0
2025-07-23,Basketball (pro),0
2025-07-23,Combat sports,0
2025-07-23,Companies,0
2025-07-23,Crypto,0
2025-07-23,Football,0
2025-07-23,Golf,3087
2025-07-23,Hockey,0
2025-07-23,Motorsport,3
2025-07-23,Other,0
2025-07-23,Parlays,0
2025-07-23,Politics,8522
2025-07-23,Rugby,0
2025-07-23,Soccer,0
2025-07-23,Tennis,0
2025-07-24,Baseball,32585
2025-07-24,Basketball (college),0
2025-07-24,Basketball (pro),0
2025-07-24,Combat sports,0
2025-07-24,Companies,0
2025-07-24,Crypto,0
2025-07-24,Football,0
2025-07-24,Golf,5423
2025-07-24,Hockey,0
2025-07-24,Motorsport,13
2025-07-24,Other,0
2025-07-24,Parlays,0
2025-07-24,Politics,16110
2025-07-24,Rugby,0
2025-07-24,Soccer,0
2025-07-24,Tennis,0
2025-07-25,Baseball,24251
2025-07-25,Basketball (college),0
2025-07-25,Basketball (pro),0
2025-07-25,Combat sports,0
2025-07-25,Companies,0
2025-07-25,Crypto,0
2025-07-25,Football,0
2025-07-25,Golf,1480
2025-07-25,Hockey,0
2025-07-25,Motorsport,573
2025-07-25,Other,0
2025-07-25,Parlays,0
2025-07-25,Politics,5095
2025-07-25,Rugby,0
2025-07-25,Soccer,0
2025-07-25,Tennis,0
2025-07-28,Baseball,9742
2025-07-28,Basketball (college),0
2025-07-28,Basketball (pro),0
2025-07-28,Combat sports,0
2025-07-28,Companies,0
2025-07-28,Crypto,0
2025-07-28,Football,0
2025-07-28,Golf,708
2025-07-28,Hockey,0
2025-07-28,Motorsport,28
2025-07-28,Other,0
2025-07-28,Parlays,0
2025-07-28,Politics,2294
2025-07-28,Rugby,0
2025-07-28,Soccer,0
2025-07-28,Tennis,0
2025-07-29,Baseball,20707
2025-07-29,Basketball (college),0
2025-07-29,Basketball (pro),0
2025-07-29,Combat sports,0
2025-07-29,Companies,0
2025-07-29,Crypto,0
2025-07-29,Football,0
2025-07-29,Golf,0
2025-07-29,Hockey,0
2025-07-29,Motorsport,49
2025-07-29,Other,0
2025-07-29,Parlays,0
2025-07-29,Politics,5817
2025-07-29,Rugby,0
2025-07-29,Soccer,0
2025-07-29,Tennis,0
2025-07-30,Baseball,30902
2025-07-30,Basketball (college),0
2025-07-30,Basketball (pro),0
2025-07-30,Combat sports,0
2025-07-30,Companies,0
2025-07-30,Crypto,0
2025-07-30,Football,0
2025-07-30,Golf,0
2025-07-30,Hockey,0
2025-07-30,Motorsport,26
2025-07-30,Other,0
2025-07-30,Parlays,0
2025-07-30,Politics,20472
2025-07-30,Rugby,0
2025-07-30,Soccer,0
2025-07-30,Tennis,0
2025-07-31,Baseball,8427
2025-07-31,Basketball (college),0
2025-07-31,Basketball (pro),0
2025-07-31,Combat sports,0
2025-07-31,Companies,0
2025-07-31,Crypto,0
2025-07-31,Football,0
2025-07-31,Golf,0
2025-07-31,Hockey,0
2025-07-31,Motorsport,25
2025-07-31,Other,0
2025-07-31,Parlays,0
2025-07-31,Politics,1465
2025-07-31,Rugby,0
2025-07-31,Soccer,0
2025-07-31,Tennis,0
2025-08-01,Baseball,18283
2025-08-01,Basketball (college),0
2025-08-01,Basketball (pro),0
2025-08-01,Combat sports,0
2025-08-01,Companies,0
2025-08-01,Crypto,0
2025-08-01,Football,0
2025-08-01,Golf,0
2025-08-01,Hockey,0
2025-08-01,Motorsport,48
2025-08-01,Other,0
2025-08-01,Parlays,0
2025-08-01,Politics,1637
2025-08-01,Rugby,0
2025-08-01,Soccer,0
2025-08-01,Tennis,0
2025-08-04,Baseball,4675
2025-08-04,Basketball (college),0
2025-08-04,Basketball (pro),0
2025-08-04,Combat sports,0
2025-08-04,Companies,0
2025-08-04,Crypto,0
2025-08-04,Football,0
2025-08-04,Golf,0
2025-08-04,Hockey,0
2025-08-04,Motorsport,31
2025-08-04,Other,0
2025-08-04,Parlays,0
2025-08-04,Politics,1417
2025-08-04,Rugby,0
2025-08-04,Soccer,0
2025-08-04,Tennis,0
2025-08-05,Baseball,211517
2025-08-05,Basketball (college),0
2025-08-05,Basketball (pro),0
2025-08-05,Combat sports,0
2025-08-05,Companies,0
2025-08-05,Crypto,0
2025-08-05,Football,0
2025-08-05,Golf,5147
2025-08-05,Hockey,0
2025-08-05,Motorsport,13
2025-08-05,Other,0
2025-08-05,Parlays,0
2025-08-05,Politics,990
2025-08-05,Rugby,0
2025-08-05,Soccer,0
2025-08-05,Tennis,0
2025-08-06,Baseball,278767
2025-08-06,Basketball (college),0
2025-08-06,Basketball (pro),0
2025-08-06,Combat sports,0
2025-08-06,Companies,0
2025-08-06,Crypto,0
2025-08-06,Football,0
2025-08-06,Golf,6248
2025-08-06,Hockey,0
2025-08-06,Motorsport,13
2025-08-06,Other,0
2025-08-06,Parlays,0
2025-08-06,Politics,715
2025-08-06,Rugby,0
2025-08-06,Soccer,0
2025-08-06,Tennis,0
2025-08-07,Baseball,224033
2025-08-07,Basketball (college),0
2025-08-07,Basketball (pro),0
2025-08-07,Combat sports,0
2025-08-07,Companies,0
2025-08-07,Crypto,0
2025-08-07,Football,0
2025-08-07,Golf,26483
2025-08-07,Hockey,0
2025-08-07,Motorsport,4
2025-08-07,Other,0
2025-08-07,Parlays,0
2025-08-07,Politics,584
2025-08-07,Rugby,0
2025-08-07,Soccer,0
2025-08-07,Tennis,0
2025-08-08,Baseball,107500
2025-08-08,Basketball (college),0
2025-08-08,Basketball (pro),0
2025-08-08,Combat sports,0
2025-08-08,Companies,0
2025-08-08,Crypto,0
2025-08-08,Football,5797
2025-08-08,Golf,12530
2025-08-08,Hockey,0
2025-08-08,Motorsport,9
2025-08-08,Other,0
2025-08-08,Parlays,0
2025-08-08,Politics,601
2025-08-08,Rugby,0
2025-08-08,Soccer,0
2025-08-08,Tennis,0
2025-08-11,Baseball,112098
2025-08-11,Basketball (college),0
2025-08-11,Basketball (pro),0
2025-08-11,Combat sports,0
2025-08-11,Companies,0
2025-08-11,Crypto,0
2025-08-11,Football,9543
2025-08-11,Golf,9278
2025-08-11,Hockey,0
2025-08-11,Motorsport,14
2025-08-11,Other,0
2025-08-11,Parlays,0
2025-08-11,Politics,4273
2025-08-11,Rugby,0
2025-08-11,Soccer,0
2025-08-11,Tennis,0
2025-08-12,Baseball,234930
2025-08-12,Basketball (college),0
2025-08-12,Basketball (pro),0
2025-08-12,Combat sports,0
2025-08-12,Companies,0
2025-08-12,Crypto,0
2025-08-12,Football,8646
2025-08-12,Golf,3767
2025-08-12,Hockey,0
2025-08-12,Motorsport,9
2025-08-12,Other,0
2025-08-12,Parlays,0
2025-08-12,Politics,1639
2025-08-12,Rugby,0
2025-08-12,Soccer,0
2025-08-12,Tennis,0
2025-08-13,Baseball,332989
2025-08-13,Basketball (college),0
2025-08-13,Basketball (pro),0
2025-08-13,Combat sports,0
2025-08-13,Companies,0
2025-08-13,Crypto,0
2025-08-13,Football,5882
2025-08-13,Golf,3413
2025-08-13,Hockey,0
2025-08-13,Motorsport,17
2025-08-13,Other,0
2025-08-13,Parlays,0
2025-08-13,Politics,1113
2025-08-13,Rugby,0
2025-08-13,Soccer,0
2025-08-13,Tennis,0
2025-08-14,Baseball,318818
2025-08-14,Basketball (college),0
2025-08-14,Basketball (pro),0
2025-08-14,Combat sports,0
2025-08-14,Companies,0
2025-08-14,Crypto,0
2025-08-14,Football,15250
2025-08-14,Golf,16609
2025-08-14,Hockey,0
2025-08-14,Motorsport,4
2025-08-14,Other,0
2025-08-14,Parlays,0
2025-08-14,Politics,17308
2025-08-14,Rugby,0
2025-08-14,Soccer,0
2025-08-14,Tennis,0
2025-08-15,Baseball,88917
2025-08-15,Basketball (college),0
2025-08-15,Basketball (pro),0
2025-08-15,Combat sports,0
2025-08-15,Companies,0
2025-08-15,Crypto,0
2025-08-15,Football,22239
2025-08-15,Golf,8086
2025-08-15,Hockey,0
2025-08-15,Motorsport,0
2025-08-15,Other,0
2025-08-15,Parlays,0
2025-08-15,Politics,8617
2025-08-15,Rugby,0
2025-08-15,Soccer,0
2025-08-15,Tennis,0
2025-08-18,Baseball,137710
2025-08-18,Basketball (college),0
2025-08-18,Basketball (pro),0
2025-08-18,Combat sports,0
2025-08-18,Companies,0
2025-08-18,Crypto,0
2025-08-18,Football,12815
2025-08-18,Golf,1008
2025-08-18,Hockey,0
2025-08-18,Motorsport,29
2025-08-18,Other,0
2025-08-18,Parlays,0
2025-08-18,Politics,17345
2025-08-18,Rugby,0
2025-08-18,Soccer,0
2025-08-18,Tennis,0
2025-08-19,Baseball,363580
2025-08-19,Basketball (college),0
2025-08-19,Basketball (pro),0
2025-08-19,Combat sports,0
2025-08-19,Companies,0
2025-08-19,Crypto,0
2025-08-19,Football,13012
2025-08-19,Golf,12679
2025-08-19,Hockey,0
2025-08-19,Motorsport,2
2025-08-19,Other,0
2025-08-19,Parlays,0
2025-08-19,Politics,4476
2025-08-19,Rugby,0
2025-08-19,Soccer,0
2025-08-19,Tennis,0
2025-08-20,Baseball,448740
2025-08-20,Basketball (college),0
2025-08-20,Basketball (pro),0
2025-08-20,Combat sports,0
2025-08-20,Companies,0
2025-08-20,Crypto,0
2025-08-20,Football,7118
2025-08-20,Golf,10894
2025-08-20,Hockey,0
2025-08-20,Motorsport,0
2025-08-20,Other,0
2025-08-20,Parlays,0
2025-08-20,Politics,3087
2025-08-20,Rugby,0
2025-08-20,Soccer,0
2025-08-20,Tennis,0
2025-08-21,Baseball,380701
2025-08-21,Basketball (college),0
2025-08-21,Basketball (pro),0
2025-08-21,Combat sports,0
2025-08-21,Companies,0
2025-08-21,Crypto,0
2025-08-21,Football,18637
2025-08-21,Golf,31619
2025-08-21,Hockey,0
2025-08-21,Motorsport,3
2025-08-21,Other,0
2025-08-21,Parlays,0
2025-08-21,Politics,3167
2025-08-21,Rugby,0
2025-08-21,Soccer,0
2025-08-21,Tennis,0
2025-08-22,Baseball,257574
2025-08-22,Basketball (college),0
2025-08-22,Basketball (pro),0
2025-08-22,Combat sports,12009
2025-08-22,Companies,0
2025-08-22,Crypto,0
2025-08-22,Football,27529
2025-08-22,Golf,30180
2025-08-22,Hockey,0
2025-08-22,Motorsport,13
2025-08-22,Other,0
2025-08-22,Parlays,0
2025-08-22,Politics,6500
2025-08-22,Rugby,0
2025-08-22,Soccer,0
2025-08-22,Tennis,2373
2025-08-25,Baseball,235009
2025-08-25,Basketball (college),0
2025-08-25,Basketball (pro),0
2025-08-25,Combat sports,0
2025-08-25,Companies,0
2025-08-25,Crypto,0
2025-08-25,Football,26218
2025-08-25,Golf,1481
2025-08-25,Hockey,0
2025-08-25,Motorsport,125
2025-08-25,Other,0
2025-08-25,Parlays,0
2025-08-25,Politics,2458
2025-08-25,Rugby,0
2025-08-25,Soccer,0
2025-08-25,Tennis,13209
2025-08-26,Baseball,394999
2025-08-26,Basketball (college),0
2025-08-26,Basketball (pro),0
2025-08-26,Combat sports,0
2025-08-26,Companies,0
2025-08-26,Crypto,0
2025-08-26,Football,21455
2025-08-26,Golf,1122
2025-08-26,Hockey,0
2025-08-26,Motorsport,1411
2025-08-26,Other,0
2025-08-26,Parlays,0
2025-08-26,Politics,2792
2025-08-26,Rugby,0
2025-08-26,Soccer,0
2025-08-26,Tennis,5235
2025-08-27,Baseball,510472
2025-08-27,Basketball (college),0
2025-08-27,Basketball (pro),0
2025-08-27,Combat sports,0
2025-08-27,Companies,0
2025-08-27,Crypto,0
2025-08-27,Football,47361
2025-08-27,Golf,0
2025-08-27,Hockey,0
2025-08-27,Motorsport,551
2025-08-27,Other,0
2025-08-27,Parlays,0
2025-08-27,Politics,5428
2025-08-27,Rugby,0
2025-08-27,Soccer,0
2025-08-27,Tennis,1854
2025-08-28,Baseball,423795
2025-08-28,Basketball (college),0
2025-08-28,Basketball (pro),0
2025-08-28,Combat sports,0
2025-08-28,Companies,0
2025-08-28,Crypto,0
2025-08-28,Football,52964
2025-08-28,Golf,420
2025-08-28,Hockey,0
2025-08-28,Motorsport,442
2025-08-28,Other,0
2025-08-28,Parlays,0
2025-08-28,Politics,5188
2025-08-28,Rugby,0
2025-08-28,Soccer,0
2025-08-28,Tennis,10679
2025-08-29,Baseball,230331
2025-08-29,Basketball (college),0
2025-08-29,Basketball (pro),0
2025-08-29,Combat sports,0
2025-08-29,Companies,0
2025-08-29,Crypto,0
2025-08-29,Football,208043
2025-08-29,Golf,1485
2025-08-29,Hockey,0
2025-08-29,Motorsport,251
2025-08-29,Other,0
2025-08-29,Parlays,0
2025-08-29,Politics,11974
2025-08-29,Rugby,0
2025-08-29,Soccer,0
2025-08-29,Tennis,15141
2025-09-01,Baseball,346894
2025-09-01,Basketball (college),0
2025-09-01,Basketball (pro),0
2025-09-01,Combat sports,0
2025-09-01,Companies,0
2025-09-01,Crypto,0
2025-09-01,Football,311360
2025-09-01,Golf,60
2025-09-01,Hockey,0
2025-09-01,Motorsport,10
2025-09-01,Other,0
2025-09-01,Parlays,0
2025-09-01,Politics,7908
2025-09-01,Rugby,0
2025-09-01,Soccer,0
2025-09-01,Tennis,22669
2025-09-02,Baseball,327945
2025-09-02,Basketball (college),0
2025-09-02,Basketball (pro),0
2025-09-02,Combat sports,0
2025-09-02,Companies,0
2025-09-02,Crypto,0
2025-09-02,Football,176790
2025-09-02,Golf,100
2025-09-02,Hockey,0
2025-09-02,Motorsport,7
2025-09-02,Other,0
2025-09-02,Parlays,0
2025-09-02,Politics,10913
2025-09-02,Rugby,0
2025-09-02,Soccer,0
2025-09-02,Tennis,50414
2025-09-03,Baseball,584084
2025-09-03,Basketball (college),0
2025-09-03,Basketball (pro),0
2025-09-03,Combat sports,0
2025-09-03,Companies,0
2025-09-03,Crypto,0
2025-09-03,Football,151576
2025-09-03,Golf,980
2025-09-03,Hockey,0
2025-09-03,Motorsport,1754
2025-09-03,Other,0
2025-09-03,Parlays,0
2025-09-03,Politics,7188
2025-09-03,Rugby,0
2025-09-03,Soccer,0
2025-09-03,Tennis,161051
2025-09-04,Baseball,658511
2025-09-04,Basketball (college),0
2025-09-04,Basketball (pro),0
2025-09-04,Combat sports,0
2025-09-04,Companies,0
2025-09-04,Crypto,0
2025-09-04,Football,656651
2025-09-04,Golf,6
2025-09-04,Hockey,0
2025-09-04,Motorsport,512
2025-09-04,Other,0
2025-09-04,Parlays,0
2025-09-04,Politics,23328
2025-09-04,Rugby,0
2025-09-04,Soccer,0
2025-09-04,Tennis,96609
2025-09-05,Baseball,403950
2025-09-05,Basketball (college),0
2025-09-05,Basketball (pro),0
2025-09-05,Combat sports,0
2025-09-05,Companies,0
2025-09-05,Crypto,0
2025-09-05,Football,1184550
2025-09-05,Golf,5
2025-09-05,Hockey,0
2025-09-05,Motorsport,1093
2025-09-05,Other,0
2025-09-05,Parlays,0
2025-09-05,Politics,35436
2025-09-05,Rugby,0
2025-09-05,Soccer,422
2025-09-05,Tennis,134947
2025-09-08,Baseball,152995
2025-09-08,Basketball (college),0
2025-09-08,Basketball (pro),0
2025-09-08,Combat sports,0
2025-09-08,Companies,0
2025-09-08,Crypto,0
